,car_id,date,mileage,env_temperature,env_humidity,tire_thickness_mm,brake_pad_thickness_mm,oil_quality,engine_performance,vibration_level,engine_temperature,maintenance_needed
1147,4,2022-02-22,4990,10.07,21.98,4.181,9.234,88.94,90.8,5.93,75.46,0
1148,4,2022-02-23,5069,26.2,48.83,4.101,9.194,88.87,90.79,4.75,75.36,0
1149,4,2022-02-24,5157,28.68,57.01,4.013,9.15,88.81,90.77,3.35,74.93,0
1150,4,2022-02-25,5178,3.21,83.7,3.993,9.14,88.74,90.75,4.89,76.05,0
1151,4,2022-02-26,5272,-6.98,72.44,3.901,9.092,88.69,90.73,6.37,76.44,0
1152,4,2022-02-27,5323,0.44,33.78,3.848,9.067,88.6,90.72,4.58,74.88,0
1153,4,2022-02-28,5405,39.16,76.59,3.768,9.027,88.53,90.69,5.13,77.4,0
1154,4,2022-03-01,5450,30.54,50.6,3.723,9.005,88.49,90.67,4.58,75.5,0
1155,4,2022-03-02,5472,-8.41,67.2,3.701,8.996,88.46,90.66,4.79,76.27,0
1156,4,2022-03-03,5564,33.77,33.25,3.61,8.95,88.39,90.62,2.75,75.23,0
1157,4,2022-03-04,5616,30.38,23.77,3.554,8.923,88.37,90.59,3.87,75.42,0
1158,4,2022-03-05,5654,32.45,63.15,3.518,8.905,88.34,90.57,8.6,75.17,0
1159,4,2022-03-06,5715,4.46,79.48,3.457,8.875,88.31,90.55,4.9,75.04,0
1160,4,2022-03-07,5809,30.1,75.23,3.359,8.829,88.26,90.52,9.56,75.14,0
1161,4,2022-03-08,5836,3.63,39.19,3.331,8.814,88.21,90.51,8.01,75.63,0
1162,4,2022-03-09,5919,0.45,51.72,3.249,8.774,88.18,90.49,6.87,77.59,0
1163,4,2022-03-10,6009,4.72,20.96,3.158,8.729,88.16,90.46,5.92,77.16,0
1164,4,2022-03-11,6066,8.84,20.1,3.103,8.702,88.12,90.44,4.29,78.4,0
1165,4,2022-03-12,6138,-4.71,39.45,3.033,8.666,88.05,90.41,5.44,78.39,0
1166,4,2022-03-13,6163,11.69,61.53,3.008,8.653,88.01,90.4,4.1,76.4,0
1167,4,2022-03-14,6190,4.64,67.57,2.983,8.639,87.94,90.37,6.46,74.61,1
1168,4,2022-03-15,6219,16.07,80.34,2.955,8.628,87.91,90.35,3.9,75.83,1
1169,4,2022-03-16,6300,-6.33,33.71,2.876,8.589,87.9,90.35,6.31,75.59,1
1170,4,2022-03-17,6373,7.78,36.07,2.8,8.551,87.82,90.33,5.56,75.44,1
1171,4,2022-03-18,6448,-3.33,81.59,2.723,8.512,87.76,90.3,5.84,77.42,1
1172,4,2022-03-19,6522,5.73,59.28,2.646,8.476,87.71,90.28,4.19,76.03,1
1173,4,2022-03-20,6613,8.16,62.74,2.557,8.43,87.66,90.26,6.11,76.32,1
1174,4,2022-03-21,6667,22.32,35.12,2.504,8.405,87.59,90.25,3.44,77.2,1
1175,4,2022-03-22,6760,-5.93,20.8,2.411,8.358,87.57,90.23,4.95,77.2,1
1176,4,2022-03-23,6848,19.96,26.7,2.323,8.314,87.5,90.22,4.51,76.7,1
1177,4,2022-03-24,6935,15.26,87.11,2.235,8.27,87.45,90.19,4.41,76.25,1
1178,4,2022-03-25,6977,9.97,52.23,2.193,8.248,87.43,90.17,6.28,76.94,1
1179,4,2022-03-26,7049,-4.37,83.84,2.12,8.213,87.39,90.14,3.04,76.93,1
1180,4,2022-03-27,7133,38.66,44.5,2.037,8.169,87.35,90.11,6.11,75.24,1
1181,4,2022-03-28,7194,32.75,37.69,1.976,8.138,87.3,90.12,4.77,77.81,1
1182,4,2022-03-29,7233,29.16,50.22,1.938,8.119,87.27,90.09,4.08,77.41,1
1183,4,2022-03-30,7273,4.08,78.86,1.901,8.098,87.22,90.07,4.27,76.61,1
1184,4,2022-03-31,7348,2.99,58.6,1.824,8.062,87.16,90.05,6.73,75.29,1
1185,4,2022-04-01,7443,37.04,66.44,1.73,8.015,87.07,90.02,8.95,78.76,1
1186,4,2022-04-02,7498,21.88,41.27,1.676,7.988,86.99,89.99,1.69,76.98,1
1187,4,2022-04-03,7568,9.62,48.05,1.604,7.952,86.9,89.97,5.38,77.04,1
1188,4,2022-04-04,7597,3.25,59.94,1.57,7.938,86.84,89.96,5.31,77.56,1
1189,4,2022-04-05,7631,2.6,86.84,1.536,7.921,86.81,89.95,5.06,75.5,1
1190,4,2022-04-06,7691,-2.32,63.14,1.476,7.892,86.74,89.94,3.85,77.54,1
1191,4,2022-04-07,7725,-2.52,35.84,1.441,7.874,86.68,89.9,4.31,78.1,1
1192,4,2022-04-08,7751,19.74,44.41,1.41,7.86,86.61,89.87,3.0,75.47,1
1193,4,2022-04-09,7811,24.08,44.46,1.352,7.83,86.53,89.86,1.94,75.26,1
1194,4,2022-04-10,7897,-9.21,52.05,1.267,7.789,86.47,89.83,3.77,75.66,1
1195,4,2022-04-11,7966,-3.29,25.19,1.196,7.756,86.42,89.8,3.06,77.91,1
1196,4,2022-04-12,7987,5.3,66.73,1.175,7.745,86.36,89.77,5.76,76.51,1
1197,4,2022-04-13,8059,6.07,89.27,1.102,7.708,86.32,89.75,6.9,76.75,1
1198,4,2022-04-14,8122,3.63,84.09,1.041,7.676,86.26,89.74,4.72,76.54,1
1199,4,2022-04-15,8186,-2.53,60.61,0.978,7.645,86.21,89.73,4.11,76.62,1
1200,4,2022-04-16,8225,20.28,67.59,0.94,7.623,86.18,89.71,7.22,78.75,1
1201,4,2022-04-17,8278,29.25,40.57,0.89,7.599,86.11,89.68,6.4,77.24,1
1202,4,2022-04-18,8335,4.26,83.04,0.833,7.57,86.06,89.67,4.47,76.88,1
1203,4,2022-04-19,8407,17.08,47.15,0.759,7.535,85.98,89.64,9.07,77.42,1
1204,4,2022-04-20,8457,1.68,54.28,0.711,7.511,85.94,89.6,9.04,78.86,1
1205,4,2022-04-21,8480,3.87,53.31,0.686,7.5,85.84,89.59,4.36,77.62,1
1206,4,2022-04-22,8509,-8.25,38.27,0.657,7.486,85.79,89.56,5.76,77.75,1
1207,4,2022-04-23,8584,22.14,59.56,0.583,7.449,85.75,89.55,5.29,77.94,1
1208,4,2022-04-24,8616,26.91,54.31,0.552,7.433,85.71,89.53,4.02,77.92,1
1209,4,2022-04-25,8677,25.73,59.75,0.489,7.402,85.68,89.52,6.29,76.17,1
1210,4,2022-04-26,8753,35.85,47.62,0.416,7.364,85.6,89.5,4.65,78.22,1
1211,4,2022-04-27,8842,16.77,85.22,0.326,7.319,85.56,89.49,3.81,77.33,1
1212,4,2022-04-28,8931,6.85,72.72,0.238,7.275,85.52,89.48,4.38,77.73,1
1213,4,2022-04-29,8972,8.69,79.22,0.199,7.254,85.49,89.45,5.07,77.52,1
1214,4,2022-04-30,9006,24.78,28.29,0.164,7.237,85.47,89.43,6.65,78.21,1
1215,4,2022-05-01,9075,-2.96,81.39,0.097,7.203,85.45,89.39,7.14,75.88,1
1216,4,2022-05-02,9145,11.83,26.47,0.027,7.168,85.42,89.37,8.48,77.34,1
1217,4,2022-05-03,9238,-3.96,35.49,0.0,7.122,85.35,89.37,3.92,76.59,1
1218,4,2022-05-04,9292,13.4,36.31,0.0,7.096,85.31,89.33,7.08,80.22,1
1219,4,2022-05-05,9379,-5.26,42.51,0.0,7.052,85.27,89.31,5.32,76.92,1
1220,4,2022-05-06,9427,31.85,46.13,0.0,7.03,85.21,89.3,8.7,76.09,1
1221,4,2022-05-07,9458,28.08,58.2,0.0,7.015,85.15,89.29,8.56,78.79,1
1222,4,2022-05-08,9527,31.03,44.0,0.0,6.979,85.09,89.27,4.2,76.87,1
1223,4,2022-05-09,9597,17.14,75.93,0.0,6.942,85.04,89.23,4.56,80.0,1
1224,4,2022-05-10,9629,-0.28,72.5,0.0,6.926,84.95,89.23,5.3,77.19,1
1225,4,2022-05-11,9677,-7.36,77.2,0.0,6.905,84.93,89.2,1.73,78.28,1
1226,4,2022-05-12,9732,-7.23,20.18,0.0,6.878,84.85,89.19,3.62,76.63,1
1227,4,2022-05-13,9809,32.73,89.93,0.0,6.839,84.81,89.17,2.7,79.49,1
1228,4,2022-05-14,9906,17.83,34.92,0.0,6.791,84.75,89.15,2.16,79.88,1
1229,4,2022-05-15,9926,-2.52,51.48,0.0,6.783,84.71,89.1,6.19,78.7,1
1230,4,2022-05-16,9951,-3.67,44.25,0.0,6.771,84.68,89.06,3.68,76.54,1
1231,4,2022-05-17,10010,37.99,56.41,0.0,6.74,84.62,89.02,4.44,78.92,1
1232,4,2022-05-18,10062,-6.91,58.98,0.0,6.715,84.56,88.98,6.31,76.97,1
1233,4,2022-05-19,10109,30.19,58.71,0.0,6.692,84.52,88.96,5.28,76.83,1
1234,4,2022-05-20,10178,10.57,70.06,0.0,6.656,84.5,88.95,5.74,77.44,1
1235,4,2022-05-21,10236,-2.67,83.6,0.0,6.625,84.43,88.93,5.26,78.75,1
1236,4,2022-05-22,10265,38.38,89.73,0.0,6.61,84.39,88.89,6.39,77.85,1
1237,4,2022-05-23,10289,24.06,65.19,0.0,6.598,84.38,88.88,6.79,75.07,1
1238,4,2022-05-24,10354,21.6,76.05,0.0,6.564,84.31,88.88,5.92,79.57,1
1239,4,2022-05-25,10430,-7.17,31.89,0.0,6.526,84.25,88.88,5.68,77.62,1
1240,4,2022-05-26,10470,-5.73,51.11,0.0,6.507,84.19,88.84,0.22,79.6,1
1241,4,2022-05-27,10526,38.83,23.49,0.0,6.481,84.12,88.81,5.04,76.33,1
1242,4,2022-05-28,10590,36.31,77.05,0.0,6.448,84.08,88.78,5.91,77.74,1
1243,4,2022-05-29,10634,-1.41,24.57,0.0,6.427,84.01,88.77,7.51,78.16,1
1244,4,2022-05-30,10654,-4.42,84.44,0.0,6.417,83.97,88.74,5.53,76.73,1
1245,4,2022-05-31,10686,21.87,71.76,0.0,6.401,83.94,88.73,7.64,78.3,1
1246,4,2022-06-01,10725,27.33,59.2,0.0,6.381,83.9,88.72,3.0,76.66,1
1247,4,2022-06-02,10815,11.03,26.92,0.0,6.334,83.81,88.71,4.46,79.33,1
1248,4,2022-06-03,10842,22.06,86.75,0.0,6.321,83.75,88.7,1.25,78.84,1
1249,4,2022-06-04,10921,-2.98,45.98,0.0,6.282,83.72,88.68,4.87,78.36,1
1250,4,2022-06-05,10983,20.07,62.7,0.0,6.254,83.67,88.68,4.43,77.67,1
1251,4,2022-06-06,11069,38.96,38.93,0.0,6.211,83.58,88.66,5.4,78.14,1
1252,4,2022-06-07,11166,24.75,48.09,0.0,6.163,83.53,88.65,2.14,78.05,1
1253,4,2022-06-08,11264,5.07,34.06,0.0,6.116,83.49,88.63,8.51,78.09,1
1254,4,2022-06-09,11293,18.34,33.75,0.0,6.102,83.44,88.61,5.49,77.04,1
1255,4,2022-06-10,11376,25.17,34.17,0.0,6.061,83.36,88.6,3.41,76.85,1
1256,4,2022-06-11,11443,-5.42,27.86,0.0,6.027,83.33,88.59,5.24,77.2,1
1257,4,2022-06-12,11520,19.66,58.04,0.0,5.988,83.26,88.57,5.25,77.73,1
1258,4,2022-06-13,11552,18.09,66.22,0.0,5.973,83.2,88.56,4.06,79.9,1
1259,4,2022-06-14,11609,4.87,52.94,0.0,5.946,83.16,88.54,1.29,77.04,1
1260,4,2022-06-15,11703,39.32,50.17,0.0,5.899,83.08,88.5,0.68,78.58,1
1261,4,2022-06-16,11760,-0.7,20.34,0.0,5.873,83.02,88.5,6.27,77.3,1
1262,4,2022-06-17,11806,35.22,25.98,0.0,5.85,83.01,88.48,6.91,78.96,1
1263,4,2022-06-18,11897,8.02,49.88,0.0,5.806,82.98,88.47,5.63,79.59,1
1264,4,2022-06-19,11958,-2.72,70.85,0.0,5.777,82.94,88.47,5.29,78.61,1
1265,4,2022-06-20,11994,16.46,20.7,0.0,5.76,82.85,88.46,4.28,77.97,1
1266,4,2022-06-21,12051,15.38,42.09,0.0,5.732,82.81,88.45,6.63,77.49,1
1267,4,2022-06-22,12116,-0.66,58.02,0.0,5.699,82.78,88.43,8.14,79.36,1
1268,4,2022-06-23,12171,5.85,57.77,0.0,5.672,82.75,88.43,6.21,79.21,1
1269,4,2022-06-24,12269,25.98,21.55,0.0,5.624,82.72,88.41,2.82,77.96,1
1270,4,2022-06-25,12368,38.56,70.91,0.0,5.576,82.64,88.38,4.39,79.12,1
1271,4,2022-06-26,12453,3.12,69.28,0.0,5.534,82.58,88.37,4.0,79.03,1
1272,4,2022-06-27,12474,1.39,26.92,0.0,5.525,82.52,88.34,6.89,77.55,1
1273,4,2022-06-28,12535,36.39,44.33,0.0,5.495,82.49,88.33,5.21,76.79,1
1274,4,2022-06-29,12631,33.15,49.17,0.0,5.446,82.47,88.32,7.19,77.59,1
1275,4,2022-06-30,12669,18.27,50.54,0.0,5.428,82.39,88.31,6.45,78.72,1
1276,4,2022-07-01,12703,32.71,27.17,0.0,5.411,82.37,88.3,2.05,77.78,1
1277,4,2022-07-02,12770,21.06,31.5,0.0,5.378,82.34,88.26,6.81,78.98,1
1278,4,2022-07-03,12826,38.5,64.41,0.0,5.352,82.3,88.24,0.49,78.75,1
1279,4,2022-07-04,12887,33.62,81.37,0.0,5.321,82.25,88.22,5.78,78.6,1
1280,4,2022-07-05,12980,-7.25,32.36,0.0,5.273,82.22,88.19,6.5,77.39,1
1281,4,2022-07-06,13046,24.34,52.15,0.0,5.24,82.16,88.17,7.42,79.5,1
1282,4,2022-07-07,13102,24.99,34.39,0.0,5.212,82.1,88.16,6.53,79.34,1
1283,4,2022-07-08,13123,29.85,44.25,0.0,5.203,82.07,88.13,4.45,79.46,1
1284,4,2022-07-09,13187,11.05,34.16,0.0,5.171,82.03,88.1,7.77,78.31,1
1285,4,2022-07-10,13238,35.64,72.85,0.0,5.144,81.98,88.07,6.12,80.15,1
1286,4,2022-07-11,13289,-9.82,37.76,0.0,5.119,81.92,88.03,1.3,79.27,1
1287,4,2022-07-12,13386,19.74,21.92,0.0,5.072,81.88,88.02,4.77,78.81,1
1288,4,2022-07-13,13436,16.36,52.59,0.0,5.048,81.84,88.0,5.55,78.48,1
1289,4,2022-07-14,13527,11.45,80.54,0.0,5.001,81.79,87.99,3.11,78.3,1
1290,4,2022-07-15,13596,14.88,86.12,0.0,4.968,81.76,87.95,7.87,78.23,1
1291,4,2022-07-16,13683,1.3,65.95,0.0,4.923,81.7,87.93,2.76,80.32,1
1292,4,2022-07-17,13747,-0.06,79.82,0.0,4.891,81.67,87.91,5.33,79.59,1
1293,4,2022-07-18,13785,25.06,28.56,0.0,4.873,81.62,87.89,4.4,80.19,1
1294,4,2022-07-19,13810,9.07,38.39,0.0,4.86,81.55,87.85,7.24,79.39,1
1295,4,2022-07-20,13846,-4.92,44.29,0.0,4.841,81.5,87.84,4.24,79.35,1
1296,4,2022-07-21,13943,9.85,60.89,0.0,4.79,81.48,87.84,4.51,77.74,1
1297,4,2022-07-22,14020,37.66,79.53,0.0,4.75,81.41,87.83,7.06,81.03,1
1298,4,2022-07-23,14087,-5.02,89.66,0.0,4.717,81.33,87.82,4.86,79.57,1
1299,4,2022-07-24,14181,10.26,83.39,0.0,4.67,81.31,87.79,5.33,78.82,1
1300,4,2022-07-25,14263,18.51,27.9,0.0,4.629,81.29,87.76,6.39,79.01,1
1301,4,2022-07-26,14332,4.91,72.23,0.0,4.596,81.25,87.74,4.39,79.33,1
1302,4,2022-07-27,14415,-8.32,53.81,0.0,4.554,81.19,87.71,3.95,79.53,1
1303,4,2022-07-28,14443,33.61,49.25,0.0,4.539,81.13,87.68,9.32,78.47,1
1304,4,2022-07-29,14541,24.41,55.89,0.0,4.493,81.1,87.67,2.28,78.23,1
1305,4,2022-07-30,14588,14.96,67.23,0.0,4.471,81.01,87.63,3.45,80.95,1
1306,4,2022-07-31,14614,5.95,79.7,0.0,4.459,80.97,87.59,4.69,80.55,1
1307,4,2022-08-01,14641,4.25,82.72,0.0,4.444,80.91,87.58,8.83,79.37,1
1308,4,2022-08-02,14673,-7.39,57.4,0.0,4.428,80.86,87.56,6.86,78.91,1
1309,4,2022-08-03,14754,14.52,22.79,0.0,4.387,80.82,87.57,3.9,80.66,1
1310,4,2022-08-04,14842,9.46,72.91,0.0,4.342,80.74,87.55,6.05,79.32,1
1311,4,2022-08-05,14891,38.96,54.6,0.0,4.318,80.69,87.52,3.89,79.06,1
1312,4,2022-08-06,14928,17.84,75.09,0.0,4.3,80.7,87.5,6.43,78.74,1
1313,4,2022-08-07,15008,21.56,26.98,0.0,4.26,80.65,87.48,2.87,79.45,1
1314,4,2022-08-08,15070,10.79,30.41,0.0,4.229,80.58,87.45,4.44,79.08,1
1315,4,2022-08-09,15117,39.64,67.49,0.0,4.206,80.54,87.44,1.37,80.52,1
1316,4,2022-08-10,15175,31.02,32.88,0.0,4.177,80.52,87.42,4.93,80.88,1
1317,4,2022-08-11,15207,-8.66,69.56,0.0,4.16,80.49,87.41,3.32,78.53,1
1318,4,2022-08-12,15243,-4.63,68.81,0.0,4.143,80.42,87.4,5.4,79.44,1
1319,4,2022-08-13,15287,24.67,37.56,0.0,4.121,80.37,87.38,4.94,80.34,1
1320,4,2022-08-14,15384,29.91,28.9,0.0,4.074,80.36,87.36,4.85,80.71,1
1321,4,2022-08-15,15434,11.21,79.48,0.0,4.05,80.26,87.34,4.87,79.79,1
1322,4,2022-08-16,15474,2.36,88.16,0.0,4.029,80.23,87.32,4.93,79.36,1
1323,4,2022-08-17,15553,9.93,29.58,0.0,3.989,80.2,87.3,5.52,79.49,1
1324,4,2022-08-18,15648,1.05,21.97,0.0,3.942,80.15,87.29,5.8,79.18,1
1325,4,2022-08-19,15724,12.81,57.18,0.0,3.905,80.13,87.27,3.63,79.03,1
1326,4,2022-08-20,15762,15.48,55.76,0.0,3.887,80.06,87.25,6.84,81.18,1
1327,4,2022-08-21,15857,29.94,38.0,0.0,3.84,80.0,87.2,5.76,82.12,1
1328,4,2022-08-22,15887,1.45,34.08,0.0,3.826,79.95,87.18,9.19,79.57,1
1329,4,2022-08-23,15960,-4.83,37.75,0.0,3.79,79.93,87.16,7.29,80.97,1
1330,4,2022-08-24,15982,34.77,73.25,0.0,3.779,79.87,87.15,7.18,80.45,1
1331,4,2022-08-25,16003,15.79,46.39,0.0,3.769,79.82,87.13,2.36,80.45,1
1332,4,2022-08-26,16091,-7.55,27.6,0.0,3.723,79.75,87.11,4.52,79.95,1
1333,4,2022-08-27,16120,7.17,72.21,0.0,3.709,79.71,87.09,2.68,80.75,1
1334,4,2022-08-28,16179,24.82,41.68,0.0,3.679,79.63,87.07,4.07,79.45,1
1335,4,2022-08-29,16267,-5.33,34.76,0.0,3.634,79.58,87.06,3.97,80.47,1
1336,4,2022-08-30,16358,-4.15,70.06,0.0,3.589,79.49,87.05,2.39,79.39,1
1337,4,2022-08-31,16429,18.87,85.35,0.0,3.552,79.44,87.01,5.43,78.86,1
1338,4,2022-09-01,16474,28.27,82.7,0.0,3.531,79.39,87.0,8.73,80.79,1
1339,4,2022-09-02,16501,24.13,78.91,0.0,3.519,79.35,86.99,4.55,81.4,1
1340,4,2022-09-03,16530,35.78,54.86,0.0,3.504,79.34,86.97,2.41,80.76,1
1341,4,2022-09-04,16626,-6.28,21.46,0.0,3.456,79.27,86.96,3.32,79.69,1
1342,4,2022-09-05,16671,37.21,21.35,0.0,3.434,79.24,86.95,5.84,78.99,1
1343,4,2022-09-06,16720,7.4,66.02,0.0,3.41,79.2,86.93,7.95,80.81,1
1344,4,2022-09-07,16773,4.44,48.63,0.0,3.384,79.16,86.91,8.11,79.38,1
1345,4,2022-09-08,16797,19.43,35.64,0.0,3.37,79.13,86.88,4.62,80.62,1
1346,4,2022-09-09,16823,34.57,51.47,0.0,3.357,79.08,86.86,3.81,81.08,1
1347,4,2022-09-10,16844,17.28,32.59,0.0,3.345,79.05,86.86,3.18,82.52,1
1348,4,2022-09-11,16907,21.43,30.27,0.0,3.314,78.99,86.84,2.29,78.66,1
1349,4,2022-09-12,16977,38.45,68.62,0.0,3.279,78.94,86.81,1.54,79.28,1
1350,4,2022-09-13,17070,31.35,30.94,0.0,3.231,78.92,86.79,5.73,81.7,1
1351,4,2022-09-14,17106,-0.65,57.94,0.0,3.214,78.87,86.77,4.73,79.51,1
1352,4,2022-09-15,17161,15.77,29.34,0.0,3.185,78.82,86.76,1.95,78.64,1
1353,4,2022-09-16,17260,13.36,69.34,0.0,3.137,78.76,86.72,5.11,79.08,1
1354,4,2022-09-17,17322,16.04,61.33,0.0,3.106,78.7,86.71,4.51,81.65,1
1355,4,2022-09-18,17404,-1.52,72.96,0.0,3.065,78.63,86.68,7.09,81.89,1
1356,4,2022-09-19,17441,9.35,67.8,0.0,3.047,78.56,86.66,4.07,79.68,1
1357,4,2022-09-20,17515,28.71,22.13,0.0,3.01,78.49,86.64,5.56,80.82,1
1358,4,2022-09-21,17541,8.25,52.06,0.0,2.996,78.5,86.63,3.97,81.01,1
1359,4,2022-09-22,17605,22.24,63.15,0.0,2.962,78.44,86.6,5.99,81.27,1
1360,4,2022-09-23,17675,22.14,52.06,0.0,2.927,78.41,86.59,4.85,79.13,1
1361,4,2022-09-24,17749,25.07,89.05,0.0,2.888,78.34,86.54,3.11,81.49,1
1362,4,2022-09-25,17810,34.74,85.0,0.0,2.857,78.31,86.52,5.33,80.97,1
1363,4,2022-09-26,17864,32.56,50.34,0.0,2.831,78.28,86.49,-0.41,81.34,1
1364,4,2022-09-27,17959,34.53,50.07,0.0,2.784,78.21,86.47,7.57,80.79,1
1365,4,2022-09-28,17985,26.48,34.66,0.0,2.773,78.18,86.46,2.73,80.38,1
1366,4,2022-09-29,18068,0.19,33.09,0.0,2.73,78.1,86.43,0.75,81.51,1
1367,4,2022-09-30,18150,38.9,69.27,0.0,2.689,78.01,86.41,5.85,80.01,1
1368,4,2022-10-01,18182,-5.79,32.69,0.0,2.672,77.97,86.4,3.47,80.28,1
1369,4,2022-10-02,18212,9.76,65.77,0.0,2.657,77.9,86.38,4.76,81.47,1
1370,4,2022-10-03,18248,32.06,80.47,0.0,2.64,77.86,86.37,4.4,80.62,1
1371,4,2022-10-04,18322,5.33,87.31,0.0,2.603,77.8,86.35,6.22,82.0,1
1372,4,2022-10-05,18391,23.86,61.09,0.0,2.569,77.76,86.33,1.56,80.79,1
1373,4,2022-10-06,18475,7.6,26.6,0.0,2.529,77.72,86.31,6.06,83.54,1
1374,4,2022-10-07,18526,37.22,32.12,0.0,2.502,77.66,86.29,5.83,80.75,1
1375,4,2022-10-08,18596,6.76,26.68,0.0,2.466,77.64,86.26,5.53,80.89,1
1376,4,2022-10-09,18664,31.83,77.02,0.0,2.433,77.58,86.24,4.59,81.24,1
1377,4,2022-10-10,18707,28.08,27.46,0.0,2.412,77.52,86.23,6.23,80.94,1
1378,4,2022-10-11,18801,19.68,34.52,0.0,2.364,77.43,86.23,5.93,82.54,1
1379,4,2022-10-12,18871,1.24,62.91,0.0,2.329,77.37,86.2,2.84,81.48,1
1380,4,2022-10-13,18951,4.37,54.5,0.0,2.289,77.36,86.18,0.89,80.71,1
1381,4,2022-10-14,19018,21.42,23.0,0.0,2.257,77.29,86.17,4.38,81.83,1
1382,4,2022-10-15,19091,31.82,52.12,0.0,2.22,77.18,86.15,4.79,80.13,1
1383,4,2022-10-16,19176,38.56,46.07,0.0,2.177,77.14,86.13,5.7,81.74,1
1384,4,2022-10-17,19217,21.3,84.56,0.0,2.155,77.09,86.12,8.9,81.61,1
1385,4,2022-10-18,19273,-6.12,76.37,0.0,2.128,77.04,86.1,4.92,81.27,1
1386,4,2022-10-19,19349,-6.33,48.37,0.0,2.089,76.97,86.09,3.38,82.23,1
1387,4,2022-10-20,19373,-6.41,70.1,0.0,2.077,76.89,86.06,3.42,82.73,1
1388,4,2022-10-21,19417,-9.25,23.85,0.0,2.055,76.85,86.04,4.67,80.97,1
1389,4,2022-10-22,19511,32.95,35.46,0.0,2.008,76.77,86.02,4.96,80.14,1
1390,4,2022-10-23,19543,7.39,47.99,0.0,1.992,76.73,85.98,5.75,80.68,1
1391,4,2022-10-24,19627,28.65,64.67,0.0,1.95,76.69,85.96,6.92,79.98,1
1392,4,2022-10-25,19652,-0.82,39.94,0.0,1.939,76.62,85.93,5.5,80.44,1
1393,4,2022-10-26,19680,35.61,87.79,0.0,1.924,76.57,85.93,9.15,82.15,1
1394,4,2022-10-27,19757,-7.92,70.5,0.0,1.885,76.51,85.91,2.5,81.39,1
1395,4,2022-10-28,19814,37.07,57.26,0.0,1.858,76.47,85.89,4.88,81.71,1
1396,4,2022-10-29,19847,-1.02,34.19,0.0,1.843,76.43,85.86,3.37,81.97,1
1397,4,2022-10-30,19940,26.69,89.63,0.0,1.795,76.4,85.83,4.58,80.84,1
1398,4,2022-10-31,20016,-0.67,27.17,0.0,1.758,76.34,85.81,6.18,83.09,1
1399,4,2022-11-01,20110,15.7,69.61,0.0,1.71,76.27,85.79,3.66,80.47,1
1400,4,2022-11-02,20158,28.88,54.49,0.0,1.685,76.22,85.78,4.18,81.73,1
1401,4,2022-11-03,20226,31.66,23.16,0.0,1.652,76.16,85.74,5.28,79.93,1
1402,4,2022-11-04,20259,2.31,80.46,0.0,1.636,76.11,85.7,2.8,83.74,1
1403,4,2022-11-05,20351,4.94,86.55,0.0,1.591,76.03,85.68,7.35,83.12,1
1404,4,2022-11-06,20379,0.86,88.9,0.0,1.576,76.01,85.66,2.68,82.12,1
1405,4,2022-11-07,20429,17.65,65.41,0.0,1.552,75.94,85.66,5.15,81.4,1
1406,4,2022-11-08,20523,28.99,28.18,0.0,1.505,75.9,85.65,7.19,81.62,1
1407,4,2022-11-09,20609,-0.46,76.5,0.0,1.461,75.87,85.64,5.55,80.83,1
1408,4,2022-11-10,20697,19.22,45.87,0.0,1.415,75.84,85.63,7.46,82.68,1
1409,4,2022-11-11,20762,16.64,63.74,0.0,1.383,75.78,85.61,2.56,80.64,1
1410,4,2022-11-12,20833,20.49,39.2,0.0,1.345,75.72,85.6,4.27,82.17,1
1411,4,2022-11-13,20870,-6.9,82.17,0.0,1.327,75.65,85.59,4.78,82.36,1
1412,4,2022-11-14,20944,32.76,84.43,0.0,1.288,75.57,85.57,3.32,81.72,1
1413,4,2022-11-15,20986,-2.96,77.89,0.0,1.268,75.52,85.56,5.6,82.18,1
1414,4,2022-11-16,21071,15.38,58.66,0.0,1.225,75.45,85.54,3.22,83.18,1
1415,4,2022-11-17,21094,-9.16,53.58,0.0,1.212,75.4,85.53,10.26,83.98,1
1416,4,2022-11-18,21173,5.45,51.82,0.0,1.171,75.34,85.51,3.24,81.74,1
1417,4,2022-11-19,21261,10.32,71.14,0.0,1.127,75.28,85.48,5.66,78.6,1
1418,4,2022-11-20,21319,1.96,61.31,0.0,1.097,75.25,85.46,7.63,82.37,1
1419,4,2022-11-21,21387,30.82,75.6,0.0,1.064,75.16,85.43,7.37,82.93,1
1420,4,2022-11-22,21413,12.6,56.34,0.0,1.051,75.15,85.43,3.66,82.96,1
1421,4,2022-11-23,21449,6.93,35.69,0.0,1.032,75.07,85.42,4.35,83.15,1
1422,4,2022-11-24,21516,0.77,61.56,0.0,0.998,75.03,85.39,7.25,82.39,1
1423,4,2022-11-25,21576,15.2,67.84,0.0,0.968,75.01,85.38,4.07,81.72,1
1424,4,2022-11-26,21644,1.64,84.65,0.0,0.934,74.99,85.37,1.39,81.19,1
1425,4,2022-11-27,21692,26.92,74.2,0.0,0.909,74.96,85.32,6.87,82.33,1
1426,4,2022-11-28,21763,11.87,25.27,0.0,0.873,74.93,85.3,5.13,81.78,1
1427,4,2022-11-29,21794,-1.99,20.54,0.0,0.858,74.86,85.28,5.84,79.54,1
1428,4,2022-11-30,21892,-8.37,24.85,0.0,0.809,74.79,85.26,6.56,81.44,1
