,car_id,date,env_temperature,env_humidity,tire_thickness_mm,brake_pad_thickness_mm,vibration_level,maintenance_needed
418,1,2023-02-23,18.13,89.57,0.0,8.307,5.77,0
419,1,2023-02-24,39.11,83.61,0.0,8.279,5.33,0
420,1,2023-02-25,33.77,38.49,0.0,8.254,3.63,0
421,1,2023-02-26,37.65,21.77,0.0,8.243,3.38,0
422,1,2023-02-27,39.18,88.4,0.0,8.228,6.22,0
423,1,2023-02-28,-1.65,41.89,0.0,8.188,2.81,0
424,1,2023-03-01,30.13,48.08,0.0,8.165,-1.15,0
425,1,2023-03-02,18.8,53.83,0.0,8.155,6.82,0
426,1,2023-03-03,1.17,60.28,0.0,8.132,7.65,0
427,1,2023-03-04,19.96,28.92,0.0,8.117,6.75,1
428,1,2023-03-05,-1.56,67.58,0.0,8.075,4.52,0
429,1,2023-03-06,30.02,29.21,0.0,8.044,6.79,0
430,1,2023-03-07,35.63,86.02,0.0,8.009,8.27,0
431,1,2023-03-08,22.76,24.3,0.0,7.988,5.42,0
432,1,2023-03-09,15.85,31.89,0.0,7.94,4.88,0
433,1,2023-03-10,23.56,34.42,0.0,7.914,4.63,0
434,1,2023-03-11,25.72,32.57,0.0,7.892,4.1,0
435,1,2023-03-12,28.81,52.21,0.0,7.853,4.95,0
436,1,2023-03-13,33.42,60.4,0.0,7.818,2.25,0
437,1,2023-03-14,0.45,75.39,0.0,7.788,2.13,0
438,1,2023-03-15,-9.22,61.73,0.0,7.775,6.75,0
439,1,2023-03-16,31.59,32.78,0.0,7.756,5.08,0
440,1,2023-03-17,0.06,24.05,0.0,7.745,3.53,0
441,1,2023-03-18,15.12,53.6,0.0,7.7,8.29,0
442,1,2023-03-19,22.79,55.09,0.0,7.684,7.39,0
443,1,2023-03-20,-9.4,53.63,0.0,7.647,6.61,1
444,1,2023-03-21,0.82,50.3,0.0,7.605,4.23,0
445,1,2023-03-22,-2.49,33.75,0.0,7.594,6.79,0
446,1,2023-03-23,31.37,71.11,0.0,7.565,-0.07,0
447,1,2023-03-24,-2.13,52.96,0.0,7.552,6.05,0
448,1,2023-03-25,-4.9,20.74,0.0,7.523,2.36,0
449,1,2023-03-26,-8.71,47.08,0.0,7.491,7.36,0
450,1,2023-03-27,21.14,20.76,0.0,7.467,6.1,0
451,1,2023-03-28,-2.29,64.94,0.0,7.451,7.25,1
452,1,2023-03-29,6.84,36.16,0.0,7.405,4.74,0
453,1,2023-03-30,27.23,56.37,0.0,7.363,5.91,0
454,1,2023-03-31,-0.66,51.52,0.0,7.323,6.75,0
455,1,2023-04-01,2.88,87.59,0.0,7.296,0.54,0
456,1,2023-04-02,9.35,40.12,0.0,7.279,5.33,0
457,1,2023-04-03,-8.21,39.95,0.0,7.266,3.92,0
458,1,2023-04-04,17.99,40.02,0.0,7.246,5.36,0
459,1,2023-04-05,33.85,65.7,0.0,7.224,5.72,0
460,1,2023-04-06,-5.17,50.12,0.0,7.204,4.93,0
461,1,2023-04-07,22.69,33.82,0.0,7.166,3.74,0
462,1,2023-04-08,18.75,89.83,0.0,7.151,3.56,0
463,1,2023-04-09,15.86,60.5,0.0,7.12,4.1,0
464,1,2023-04-10,10.5,24.57,0.0,7.072,6.1,0
465,1,2023-04-11,27.67,84.72,0.0,7.034,4.49,0
466,1,2023-04-12,24.68,76.03,0.0,7.003,5.89,0
467,1,2023-04-13,4.55,36.75,0.0,6.975,7.61,0
468,1,2023-04-14,36.88,38.68,0.0,6.928,6.33,0
469,1,2023-04-15,25.26,73.43,0.0,6.901,5.39,0
470,1,2023-04-16,32.6,24.93,0.0,6.882,5.23,0
471,1,2023-04-17,31.78,25.34,0.0,6.837,10.52,0
472,1,2023-04-18,36.83,50.05,0.0,6.814,3.34,0
473,1,2023-04-19,32.52,78.92,0.0,6.796,4.23,0
474,1,2023-04-20,34.53,39.07,0.0,6.787,4.45,0
475,1,2023-04-21,33.55,30.43,0.0,6.774,0.07,0
476,1,2023-04-22,17.2,40.82,0.0,6.743,9.95,0
477,1,2023-04-23,9.21,72.3,0.0,6.718,9.7,0
478,1,2023-04-24,-2.79,80.74,0.0,6.692,6.17,1
479,1,2023-04-25,30.33,55.49,0.0,6.654,6.72,0
480,1,2023-04-26,17.1,47.98,0.0,6.636,5.75,0
481,1,2023-04-27,11.88,81.04,0.0,6.6,6.76,0
482,1,2023-04-28,2.52,48.82,0.0,6.584,4.25,0
483,1,2023-04-29,20.54,30.31,0.0,6.574,6.51,0
484,1,2023-04-30,5.54,77.34,0.0,6.528,6.43,0
485,1,2023-05-01,1.61,50.74,0.0,6.508,2.57,0
486,1,2023-05-02,5.48,29.57,0.0,6.463,1.08,0
487,1,2023-05-03,6.63,63.82,0.0,6.419,5.08,0
488,1,2023-05-04,29.74,54.07,0.0,6.403,4.4,0
489,1,2023-05-05,19.21,25.91,0.0,6.362,3.27,0
490,1,2023-05-06,35.39,85.79,0.0,6.319,4.13,0
491,1,2023-05-07,24.8,36.9,0.0,6.277,0.66,0
492,1,2023-05-08,31.43,48.08,0.0,6.251,4.37,0
493,1,2023-05-09,-3.5,37.13,0.0,6.208,4.87,0
494,1,2023-05-10,17.02,37.2,0.0,6.184,3.09,0
495,1,2023-05-11,-0.11,31.76,0.0,6.144,6.46,0
496,1,2023-05-12,10.34,48.69,0.0,6.113,4.22,0
497,1,2023-05-13,6.13,65.99,0.0,6.08,3.88,0
498,1,2023-05-14,22.86,24.85,0.0,6.038,6.7,0
499,1,2023-05-15,21.43,44.8,0.0,5.997,7.4,1
500,1,2023-05-16,-9.29,40.63,0.0,10.724,1.64,0
501,1,2023-05-17,0.88,49.91,0.0,10.682,6.17,0
502,1,2023-05-18,39.82,37.7,0.0,10.663,4.12,0
503,1,2023-05-19,-7.23,81.77,0.0,10.615,2.64,0
504,1,2023-05-20,35.26,79.76,0.0,10.579,8.05,0
505,1,2023-05-21,25.57,60.94,0.0,10.557,6.84,0
506,1,2023-05-22,-4.25,37.22,0.0,10.545,4.65,0
507,1,2023-05-23,32.6,78.06,0.0,10.509,7.46,0
508,1,2023-05-24,-6.03,88.23,0.0,10.48,2.66,0
509,1,2023-05-25,-1.03,53.23,0.0,10.43,7.61,0
510,1,2023-05-26,27.09,48.1,0.0,10.397,6.58,0
511,1,2023-05-27,16.23,74.45,0.0,10.366,6.33,1
512,1,2023-05-28,2.51,23.06,0.0,10.325,5.07,0
513,1,2023-05-29,8.18,75.85,0.0,10.302,0.61,0
514,1,2023-05-30,-7.26,50.83,0.0,10.271,8.73,0
515,1,2023-05-31,34.28,76.54,0.0,10.222,1.48,0
516,1,2023-06-01,39.56,56.87,0.0,10.195,2.98,0
517,1,2023-06-02,27.96,48.04,0.0,10.163,5.77,0
518,1,2023-06-03,-3.72,76.71,0.0,10.127,-2.41,0
519,1,2023-06-04,38.43,36.41,0.0,10.082,1.66,0
520,1,2023-06-05,21.25,73.24,0.0,10.061,9.4,0
521,1,2023-06-06,4.34,81.68,0.0,10.029,8.27,0
522,1,2023-06-07,-3.5,85.03,0.0,10.001,4.17,0
523,1,2023-06-08,-4.25,64.33,0.0,9.953,3.2,0
524,1,2023-06-09,27.81,51.81,0.0,9.914,8.43,0
525,1,2023-06-10,6.2,64.08,0.0,9.893,2.33,0
526,1,2023-06-11,-0.02,26.85,0.0,9.876,7.24,0
527,1,2023-06-12,-9.84,79.97,0.0,9.859,7.38,0
528,1,2023-06-13,5.16,20.86,0.0,9.829,3.96,0
529,1,2023-06-14,7.31,74.72,0.0,9.799,7.53,0
530,1,2023-06-15,27.43,61.33,0.0,9.761,7.01,0
531,1,2023-06-16,35.77,20.8,0.0,9.749,4.79,0
532,1,2023-06-17,32.69,30.63,0.0,9.727,2.99,0
533,1,2023-06-18,18.52,68.26,0.0,9.696,6.1,0
534,1,2023-06-19,24.74,21.61,0.0,9.652,6.67,0
535,1,2023-06-20,27.29,72.93,0.0,9.643,4.12,0
536,1,2023-06-21,32.91,40.81,0.0,9.596,4.38,0
537,1,2023-06-22,-3.9,61.93,0.0,9.568,6.8,0
538,1,2023-06-23,32.62,25.07,0.0,9.531,2.85,0
539,1,2023-06-24,28.06,61.09,0.0,9.522,2.49,0
540,1,2023-06-25,1.11,57.64,0.0,9.477,5.15,0
541,1,2023-06-26,-9.42,57.27,0.0,9.43,5.52,0
542,1,2023-06-27,27.06,77.73,0.0,9.388,5.27,0
543,1,2023-06-28,-5.89,67.96,0.0,9.343,4.41,0
544,1,2023-06-29,21.24,78.9,0.0,9.302,2.81,0
545,1,2023-06-30,-2.8,74.94,0.0,9.29,3.16,0
546,1,2023-07-01,0.98,50.37,0.0,9.268,2.99,0
547,1,2023-07-02,32.29,40.37,0.0,9.247,6.4,0
548,1,2023-07-03,-7.29,74.2,0.0,9.228,3.15,0
549,1,2023-07-04,8.2,87.52,0.0,9.217,2.07,0
550,1,2023-07-05,3.36,45.7,0.0,9.174,3.76,0
551,1,2023-07-06,-1.62,80.08,0.0,9.129,5.87,0
552,1,2023-07-07,32.19,63.95,0.0,9.083,2.19,0
553,1,2023-07-08,-2.41,75.44,0.0,9.064,8.26,0
554,1,2023-07-09,19.79,38.28,0.0,9.044,4.57,0
555,1,2023-07-10,22.07,37.57,0.0,9.019,2.62,0
556,1,2023-07-11,8.39,63.67,0.0,8.987,6.13,0
557,1,2023-07-12,31.5,69.47,0.0,8.958,6.25,0
558,1,2023-07-13,16.37,48.11,0.0,8.934,6.09,1
559,1,2023-07-14,25.95,78.93,0.0,8.907,3.03,0
560,1,2023-07-15,16.49,87.54,0.0,8.889,6.96,0
561,1,2023-07-16,30.69,59.12,0.0,8.878,3.51,0
562,1,2023-07-17,3.38,86.05,0.0,8.83,2.59,0
563,1,2023-07-18,-9.47,59.68,0.0,8.805,4.77,0
564,1,2023-07-19,16.56,82.37,0.0,8.773,8.49,0
565,1,2023-07-20,-0.84,56.85,0.0,8.747,7.31,0
566,1,2023-07-21,25.62,20.73,0.0,8.713,5.25,0
567,1,2023-07-22,25.73,26.41,0.0,8.696,3.18,0
568,1,2023-07-23,-7.14,78.26,0.0,8.647,3.79,0
569,1,2023-07-24,18.85,43.47,0.0,8.636,7.18,0
570,1,2023-07-25,-8.8,59.51,0.0,8.619,5.26,0
571,1,2023-07-26,-8.33,76.19,0.0,8.594,6.86,0
572,1,2023-07-27,-1.67,62.75,0.0,8.573,3.82,0
573,1,2023-07-28,1.88,61.71,0.0,8.544,1.73,0
574,1,2023-07-29,16.05,28.75,0.0,8.498,4.92,0
575,1,2023-07-30,20.31,32.88,0.0,8.47,1.57,0
576,1,2023-07-31,15.3,73.0,0.0,8.447,1.93,0
577,1,2023-08-01,-8.71,72.11,0.0,8.423,6.69,0
578,1,2023-08-02,-5.95,85.5,0.0,8.376,6.29,0
579,1,2023-08-03,21.92,56.6,0.0,8.358,4.86,0
580,1,2023-08-04,0.7,68.38,0.0,8.334,5.84,0
581,1,2023-08-05,-0.2,61.03,0.0,8.295,5.39,0
582,1,2023-08-06,5.05,43.25,0.0,8.256,8.2,0
583,1,2023-08-07,13.71,26.23,0.0,8.211,3.88,0
584,1,2023-08-08,-1.29,52.14,0.0,8.166,3.39,0
585,1,2023-08-09,26.56,20.74,0.0,8.12,2.65,0
586,1,2023-08-10,24.71,69.92,0.0,8.083,3.21,0
587,1,2023-08-11,7.67,72.8,0.0,8.058,6.27,0
588,1,2023-08-12,6.05,64.81,0.0,8.029,3.36,0
589,1,2023-08-13,4.09,49.89,0.0,8.001,6.07,0
590,1,2023-08-14,34.72,66.28,0.0,7.992,4.38,0
591,1,2023-08-15,34.15,36.99,0.0,7.979,4.24,0
592,1,2023-08-16,7.87,72.33,0.0,7.942,5.88,0
593,1,2023-08-17,11.39,65.89,0.0,7.914,2.81,0
594,1,2023-08-18,20.39,71.82,0.0,7.887,4.85,0
595,1,2023-08-19,-7.0,75.88,0.0,7.836,3.98,0
596,1,2023-08-20,29.97,50.85,0.0,7.823,5.72,0
597,1,2023-08-21,21.38,37.75,0.0,7.809,3.59,0
598,1,2023-08-22,13.26,35.73,0.0,7.785,6.59,0
599,1,2023-08-23,-0.5,60.63,0.0,7.772,5.09,0
600,1,2023-08-24,5.23,54.11,0.0,7.745,6.89,0
601,1,2023-08-25,27.45,79.12,0.0,7.731,3.7,0
602,1,2023-08-26,37.79,89.73,0.0,7.699,1.81,0
603,1,2023-08-27,13.39,42.57,0.0,7.676,7.64,0
604,1,2023-08-28,-9.95,66.16,0.0,7.635,6.06,0
605,1,2023-08-29,-4.46,37.74,0.0,7.622,2.84,0
606,1,2023-08-30,30.26,71.9,0.0,7.607,3.42,0
607,1,2023-08-31,-5.11,54.97,0.0,7.558,6.0,0
608,1,2023-09-01,-4.74,37.85,0.0,7.534,5.41,0
609,1,2023-09-02,21.71,33.74,0.0,7.486,2.64,0
610,1,2023-09-03,31.04,68.47,0.0,7.447,2.61,0
611,1,2023-09-04,19.17,25.29,0.0,7.427,5.23,0
612,1,2023-09-05,-0.41,76.72,0.0,7.398,6.3,0
613,1,2023-09-06,0.13,59.26,0.0,7.359,6.86,0
614,1,2023-09-07,-3.3,60.92,0.0,7.346,5.36,0
615,1,2023-09-08,29.63,38.05,0.0,7.317,5.72,0
616,1,2023-09-09,12.33,26.36,0.0,7.296,5.74,0
617,1,2023-09-10,-7.77,78.74,0.0,7.264,5.78,0
618,1,2023-09-11,27.26,34.96,0.0,7.251,0.77,0
619,1,2023-09-12,3.5,65.74,0.0,7.231,3.37,0
620,1,2023-09-13,38.97,31.07,0.0,7.22,6.77,0
621,1,2023-09-14,24.67,79.99,0.0,7.191,6.66,0
622,1,2023-09-15,19.48,22.41,0.0,7.17,4.04,0
623,1,2023-09-16,28.73,66.5,0.0,7.148,7.53,0
624,1,2023-09-17,6.37,47.51,0.0,7.103,7.28,0
625,1,2023-09-18,16.55,58.44,0.0,7.08,1.3,0
626,1,2023-09-19,39.6,82.58,0.0,7.057,3.78,0
627,1,2023-09-20,38.91,83.94,0.0,7.02,3.69,0
628,1,2023-09-21,38.36,50.35,0.0,6.976,5.79,0
629,1,2023-09-22,16.75,89.49,0.0,6.947,5.71,0
630,1,2023-09-23,0.09,31.32,0.0,6.937,5.66,0
631,1,2023-09-24,15.65,47.6,0.0,6.916,4.58,0
632,1,2023-09-25,-5.13,53.42,0.0,6.885,5.67,0
633,1,2023-09-26,6.93,89.24,0.0,6.873,2.34,0
634,1,2023-09-27,35.52,65.56,0.0,6.848,3.28,0
635,1,2023-09-28,-8.05,70.67,0.0,6.804,6.64,0
636,1,2023-09-29,13.96,58.29,0.0,6.758,3.4,0
637,1,2023-09-30,0.29,31.13,0.0,6.719,2.42,0
638,1,2023-10-01,13.32,81.56,0.0,6.705,6.16,0
639,1,2023-10-02,21.89,47.45,0.0,6.684,4.65,0
640,1,2023-10-03,5.14,34.52,0.0,6.647,4.74,0
641,1,2023-10-04,16.85,39.26,0.0,6.605,2.7,0
642,1,2023-10-05,-4.84,48.71,0.0,6.57,3.16,0
643,1,2023-10-06,29.75,21.96,0.0,6.559,8.36,0
644,1,2023-10-07,-7.98,55.84,0.0,6.527,7.66,0
645,1,2023-10-08,4.74,70.52,0.0,6.478,5.73,0
646,1,2023-10-09,-3.47,57.53,0.0,6.455,8.41,0
647,1,2023-10-10,32.78,81.38,0.0,6.412,5.88,0
648,1,2023-10-11,-0.25,41.24,0.0,6.374,5.09,0
649,1,2023-10-12,23.84,45.47,0.0,6.345,2.06,0
650,1,2023-10-13,9.45,85.02,0.0,6.327,6.19,0
651,1,2023-10-14,22.38,42.31,0.0,6.305,5.44,0
652,1,2023-10-15,-2.66,77.36,0.0,6.295,6.95,0
653,1,2023-10-16,39.5,89.25,0.0,6.249,6.36,0
654,1,2023-10-17,-9.01,48.69,0.0,6.206,5.87,0
655,1,2023-10-18,36.28,61.06,0.0,6.192,5.46,0
656,1,2023-10-19,33.57,52.91,0.0,6.164,4.46,0
657,1,2023-10-20,-1.26,23.84,0.0,6.116,3.41,0
658,1,2023-10-21,24.91,29.91,0.0,6.087,1.29,0
659,1,2023-10-22,28.98,82.63,0.0,6.037,7.31,0
660,1,2023-10-23,4.37,33.27,0.0,6.027,4.87,0
661,1,2023-10-24,38.56,78.25,0.0,5.992,2.83,1
662,1,2023-10-25,32.11,55.62,0.0,10.251,5.35,0
663,1,2023-10-26,39.99,40.38,0.0,10.216,3.48,0
664,1,2023-10-27,31.43,76.79,0.0,10.185,2.3,0
665,1,2023-10-28,12.89,52.06,0.0,10.145,7.64,0
666,1,2023-10-29,5.81,40.12,0.0,10.099,5.1,0
667,1,2023-10-30,35.89,85.39,0.0,10.051,4.08,0
668,1,2023-10-31,-9.87,75.56,0.0,10.019,3.37,0
669,1,2023-11-01,8.55,76.56,0.0,9.993,4.59,0
670,1,2023-11-02,38.91,30.86,0.0,9.98,5.26,0
671,1,2023-11-03,-0.37,46.27,0.0,9.943,7.73,0
672,1,2023-11-04,17.52,48.83,0.0,9.9,4.8,0
673,1,2023-11-05,25.85,62.24,0.0,9.882,4.48,0
674,1,2023-11-06,11.88,61.77,0.0,9.861,5.44,0
675,1,2023-11-07,1.95,24.69,0.0,9.845,0.65,0
676,1,2023-11-08,-4.34,74.65,0.0,9.816,2.81,0
677,1,2023-11-09,22.59,39.43,0.0,9.784,5.3,0
678,1,2023-11-10,32.51,70.14,0.0,9.767,5.48,0
679,1,2023-11-11,-5.16,20.77,0.0,9.741,7.35,0
680,1,2023-11-12,10.92,62.49,0.0,9.708,7.26,0
681,1,2023-11-13,3.45,53.72,0.0,9.667,8.52,1
682,1,2023-11-14,4.25,53.95,0.0,9.654,5.62,0
683,1,2023-11-15,12.98,54.38,0.0,9.615,3.67,0
684,1,2023-11-16,12.56,33.3,0.0,9.577,4.45,0
685,1,2023-11-17,39.97,55.54,0.0,9.564,8.25,0
686,1,2023-11-18,33.38,24.62,0.0,9.516,3.6,0
687,1,2023-11-19,24.34,86.52,0.0,9.485,5.76,0
688,1,2023-11-20,-9.65,38.49,0.0,9.439,3.7,0
689,1,2023-11-21,-3.23,87.01,0.0,9.418,6.94,0
690,1,2023-11-22,-5.71,40.63,0.0,9.384,4.4,0
691,1,2023-11-23,-4.2,42.69,0.0,9.339,6.46,0
692,1,2023-11-24,9.1,89.51,0.0,9.292,5.21,0
693,1,2023-11-25,26.99,57.24,0.0,9.258,7.12,0
694,1,2023-11-26,10.72,89.67,0.0,9.223,8.45,0
695,1,2023-11-27,18.88,57.36,0.0,9.192,6.08,1
696,1,2023-11-28,30.61,31.96,0.0,9.169,5.37,0
697,1,2023-11-29,14.83,51.24,0.0,9.125,9.05,0
698,1,2023-11-30,12.39,31.9,0.0,9.11,5.6,0
699,1,2023-12-01,12.9,42.72,0.0,9.059,2.98,0
700,1,2023-12-02,23.78,69.19,0.0,9.02,2.9,0
701,1,2023-12-03,12.63,31.35,0.0,8.99,5.11,0
702,1,2023-12-04,-8.44,83.79,0.0,8.972,7.42,0
703,1,2023-12-05,19.63,78.56,0.0,8.959,4.11,0
704,1,2023-12-06,18.84,55.98,0.0,8.915,5.74,0
705,1,2023-12-07,24.98,32.38,0.0,8.897,4.63,0
706,1,2023-12-08,20.88,48.65,0.0,8.884,3.54,0
707,1,2023-12-09,13.46,65.02,0.0,8.863,3.85,0
708,1,2023-12-10,19.48,75.66,0.0,8.844,2.68,0
709,1,2023-12-11,8.54,65.65,0.0,8.804,1.74,0
710,1,2023-12-12,-1.62,60.17,0.0,8.762,8.36,0
711,1,2023-12-13,2.86,82.29,0.0,8.714,8.88,0
712,1,2023-12-14,34.9,65.57,0.0,8.668,5.52,0
713,1,2023-12-15,32.11,41.62,0.0,8.651,6.07,0
714,1,2023-12-16,38.22,47.1,0.0,8.637,3.17,0
715,1,2023-12-17,36.98,64.95,0.0,8.596,6.64,0
716,1,2023-12-18,10.79,24.35,0.0,8.56,5.59,0
717,1,2023-12-19,17.62,39.31,0.0,8.537,5.94,0
718,1,2023-12-20,9.73,78.51,0.0,8.513,4.73,0
719,1,2023-12-21,17.83,36.94,0.0,8.48,5.5,0
720,1,2023-12-22,12.7,56.57,0.0,8.461,1.37,0
721,1,2023-12-23,9.71,20.92,0.0,8.413,7.53,0
722,1,2023-12-24,13.25,35.12,0.0,8.376,3.73,0
723,1,2023-12-25,-4.71,88.21,0.0,8.353,5.82,0
724,1,2023-12-26,28.12,42.05,0.0,8.341,5.83,0
725,1,2023-12-27,34.34,73.21,0.0,8.321,5.95,0
726,1,2023-12-28,22.52,48.66,0.0,8.284,7.97,0
727,1,2023-12-29,9.42,69.42,0.0,8.256,9.24,0
728,1,2023-12-30,26.64,76.13,0.0,8.242,5.62,0
729,1,2023-12-31,8.69,35.7,0.0,8.225,5.66,0
730,1,2024-01-01,38.14,45.38,0.0,8.175,3.25,0
731,1,2024-01-02,17.03,86.9,0.0,8.134,10.6,0
732,1,2024-01-03,36.32,74.33,0.0,8.108,3.04,0
733,1,2024-01-04,18.35,75.19,0.0,8.065,1.13,0
734,1,2024-01-05,3.15,71.53,0.0,8.04,3.43,0
735,1,2024-01-06,33.45,26.68,0.0,8.018,6.13,0
736,1,2024-01-07,34.63,28.33,0.0,8.001,8.28,0
737,1,2024-01-08,19.22,39.87,0.0,7.965,3.26,0
738,1,2024-01-09,37.22,20.4,0.0,7.949,7.55,0
739,1,2024-01-10,15.8,62.42,0.0,7.935,2.91,0
740,1,2024-01-11,4.06,83.32,0.0,7.897,4.15,0
741,1,2024-01-12,25.49,39.14,0.0,7.873,6.87,0
742,1,2024-01-13,9.58,59.46,0.0,7.863,8.89,0
743,1,2024-01-14,20.74,60.3,0.0,7.832,8.13,1
744,1,2024-01-15,-5.74,21.27,0.0,7.815,6.73,0
745,1,2024-01-16,34.32,23.74,0.0,7.79,2.38,0
746,1,2024-01-17,12.65,33.46,0.0,7.753,6.78,0
747,1,2024-01-18,26.06,42.83,0.0,7.74,5.74,0
748,1,2024-01-19,2.67,28.98,0.0,7.692,0.69,0
749,1,2024-01-20,-7.52,39.35,0.0,7.664,2.56,0
750,1,2024-01-21,33.95,50.49,0.0,7.654,6.87,0
751,1,2024-01-22,-2.5,20.45,0.0,7.629,4.61,0
752,1,2024-01-23,34.07,31.75,0.0,7.584,5.56,0
753,1,2024-01-24,-4.24,71.25,0.0,7.543,1.98,0
754,1,2024-01-25,30.21,70.4,0.0,7.498,5.52,0
755,1,2024-01-26,30.19,82.22,0.0,7.451,6.03,0
756,1,2024-01-27,-6.88,45.76,0.0,7.417,6.74,0
757,1,2024-01-28,12.85,52.6,0.0,7.393,6.11,1
758,1,2024-01-29,8.2,67.6,0.0,7.373,5.66,0
759,1,2024-01-30,32.92,38.71,0.0,7.359,5.81,0
760,1,2024-01-31,24.04,80.98,0.0,7.343,3.63,0
761,1,2024-02-01,-6.43,63.02,0.0,7.31,2.08,0
762,1,2024-02-02,-6.34,67.62,0.0,7.284,4.22,0
763,1,2024-02-03,36.75,79.96,0.0,7.248,2.14,0
764,1,2024-02-04,8.14,83.91,0.0,7.199,4.63,0
765,1,2024-02-05,5.89,68.0,0.0,7.163,6.56,0
766,1,2024-02-06,-2.26,40.26,0.0,7.115,8.15,0
767,1,2024-02-07,15.42,70.45,0.0,7.102,3.96,0
768,1,2024-02-08,26.14,45.2,0.0,7.052,5.03,0
769,1,2024-02-09,-2.6,30.94,0.0,7.017,4.36,0
770,1,2024-02-10,29.81,71.98,0.0,6.997,3.93,0
771,1,2024-02-11,-8.11,34.27,0.0,6.973,6.47,0
772,1,2024-02-12,3.53,79.82,0.0,6.955,3.49,0
773,1,2024-02-13,-2.36,37.95,0.0,6.934,5.54,0
774,1,2024-02-14,-2.79,68.93,0.0,6.897,9.71,0
775,1,2024-02-15,-0.01,25.99,0.0,6.867,8.88,0
776,1,2024-02-16,3.56,39.24,0.0,6.844,6.02,1
777,1,2024-02-17,31.12,38.66,0.0,6.827,8.02,0
778,1,2024-02-18,-9.11,43.23,0.0,6.78,3.4,0
779,1,2024-02-19,11.64,83.78,0.0,6.764,6.9,0
780,1,2024-02-20,13.12,85.61,0.0,6.745,2.99,0
781,1,2024-02-21,-8.24,86.77,0.0,6.731,9.53,0
782,1,2024-02-22,25.85,57.61,0.0,6.704,5.0,0
783,1,2024-02-23,9.09,43.28,0.0,6.663,2.91,0
784,1,2024-02-24,38.26,84.88,0.0,6.626,4.48,0
785,1,2024-02-25,-2.17,29.77,0.0,6.597,5.52,0
786,1,2024-02-26,26.17,47.8,0.0,6.581,4.39,0
787,1,2024-02-27,39.12,58.09,0.0,6.558,6.14,0
788,1,2024-02-28,17.95,52.12,0.0,6.531,0.25,0
789,1,2024-02-29,8.29,35.79,0.0,6.5,6.03,0
790,1,2024-03-01,-7.52,41.83,0.0,6.466,2.67,0
791,1,2024-03-02,18.12,74.56,0.0,6.444,2.88,0
792,1,2024-03-03,-0.65,26.84,0.0,6.43,6.0,0
793,1,2024-03-04,37.33,44.36,0.0,6.419,5.12,0
794,1,2024-03-05,29.11,31.83,0.0,6.407,5.54,0
795,1,2024-03-06,8.68,73.46,0.0,6.382,6.31,0
796,1,2024-03-07,28.33,65.91,0.0,6.348,3.8,0
797,1,2024-03-08,4.0,50.42,0.0,6.313,4.45,0
798,1,2024-03-09,4.91,43.11,0.0,6.285,3.43,0
799,1,2024-03-10,23.16,22.47,0.0,6.261,6.56,0
800,1,2024-03-11,2.29,86.62,0.0,6.215,6.07,0
801,1,2024-03-12,18.46,53.46,0.0,6.195,5.47,0
802,1,2024-03-13,33.69,78.15,0.0,6.157,3.77,0
803,1,2024-03-14,34.69,31.93,0.0,6.146,3.06,0
804,1,2024-03-15,32.16,56.02,0.0,6.124,4.11,0
805,1,2024-03-16,33.14,70.43,0.0,6.11,7.02,0
806,1,2024-03-17,16.0,74.05,0.0,6.066,6.13,0
807,1,2024-03-18,30.51,86.67,0.0,6.035,2.37,0
808,1,2024-03-19,-8.28,73.46,0.0,6.013,5.14,0
809,1,2024-03-20,-6.55,80.7,0.0,5.974,9.4,1
810,1,2024-03-21,36.54,82.12,0.0,11.974,4.79,0
811,1,2024-03-22,26.59,28.03,0.0,11.955,3.92,0
812,1,2024-03-23,-5.21,73.05,0.0,11.923,5.49,0
813,1,2024-03-24,14.45,38.75,0.0,11.88,3.07,0
814,1,2024-03-25,19.52,30.01,0.0,11.857,4.29,0
815,1,2024-03-26,13.56,72.81,0.0,11.839,4.29,0
816,1,2024-03-27,7.32,31.91,0.0,11.824,6.29,0
817,1,2024-03-28,11.86,35.69,0.0,11.787,8.61,0
818,1,2024-03-29,5.89,40.94,0.0,11.756,5.07,0
819,1,2024-03-30,27.09,21.37,0.0,11.708,4.04,0
820,1,2024-03-31,13.2,36.13,0.0,11.695,3.85,0
821,1,2024-04-01,1.04,78.6,0.0,11.678,5.29,0
822,1,2024-04-02,13.86,43.43,0.0,11.641,5.25,0
823,1,2024-04-03,17.49,32.04,0.0,11.626,3.3,0
824,1,2024-04-04,0.53,37.55,0.0,11.607,2.85,0
825,1,2024-04-05,5.83,64.3,0.0,11.56,6.22,0
826,1,2024-04-06,14.53,80.69,0.0,11.516,2.21,0
827,1,2024-04-07,1.21,87.34,0.0,11.504,3.13,0
828,1,2024-04-08,27.85,82.41,0.0,11.479,4.79,0
829,1,2024-04-09,0.87,68.53,0.0,11.43,2.92,0
830,1,2024-04-10,26.68,60.63,0.0,11.416,3.59,0
831,1,2024-04-11,29.01,36.79,0.0,11.401,2.93,0
832,1,2024-04-12,19.15,70.27,0.0,11.355,2.1,0
833,1,2024-04-13,-3.29,43.16,0.0,11.324,2.21,0
834,1,2024-04-14,22.22,67.77,0.0,11.288,6.58,0
835,1,2024-04-15,28.73,53.26,0.0,11.271,5.55,0
836,1,2024-04-16,0.52,69.28,0.0,11.254,3.78,0
